;INDEX,CO_FIPS_split,YEAR,TOTPOP,GQPOP,HHPOP,HH,HHSIZE,POP0017,POP1864,POP65P,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,Job_HH,WrkPop_Job,CO_NAME,Urban_Rural,Subarea
252031,25,2031,8645,179,8466,3439,2.46,1722,4656,2267,6722,597,1212,178,198,331,849,178,2367,160,36,313,303,1.95,0.69,KANE,Rural,0 - UDOT (Rural)
252032,25,2032,8681,180,8501,3468,2.45,1702,4710,2269,6763,603,1199,180,198,333,850,182,2395,158,38,319,308,1.95,0.7,KANE,Rural,0 - UDOT (Rural)
252033,25,2033,8715,181,8534,3497,2.44,1689,4766,2260,6804,608,1193,182,194,334,852,184,2420,158,40,326,313,1.95,0.7,KANE,Rural,0 - UDOT (Rural)
252034,25,2034,8745,182,8563,3522,2.43,1668,4827,2250,6872,610,1192,184,192,336,856,187,2464,158,41,333,319,1.95,0.7,KANE,Rural,0 - UDOT (Rural)
252035,25,2035,8774,185,8589,3546,2.42,1652,4886,2236,6830,607,1178,186,189,340,856,186,2430,158,42,336,322,1.93,0.72,KANE,Rural,0 - UDOT (Rural)
252036,25,2036,8802,187,8615,3569,2.41,1644,4936,2222,6866,609,1178,189,185,343,860,188,2449,158,42,339,326,1.92,0.72,KANE,Rural,0 - UDOT (Rural)
252037,25,2037,8832,189,8643,3591,2.41,1647,4975,2210,6916,613,1183,192,184,345,867,190,2471,157,42,341,331,1.93,0.72,KANE,Rural,0 - UDOT (Rural)
252038,25,2038,8863,189,8674,3613,2.4,1639,5031,2193,6969,615,1180,195,183,348,875,193,2501,157,42,341,339,1.93,0.72,KANE,Rural,0 - UDOT (Rural)
252039,25,2039,8896,190,8706,3636,2.39,1635,5081,2180,7017,621,1180,197,181,350,883,195,2526,157,42,342,343,1.93,0.72,KANE,Rural,0 - UDOT (Rural)
252040,25,2040,8928,190,8738,3658,2.39,1624,5133,2171,7066,625,1178,199,179,354,892,198,2554,157,42,340,348,1.93,0.73,KANE,Rural,0 - UDOT (Rural)
252041,25,2041,8960,190,8770,3681,2.38,1629,5161,2170,7103,630,1177,201,178,354,900,200,2573,157,41,337,355,1.93,0.73,KANE,Rural,0 - UDOT (Rural)
252042,25,2042,8992,189,8803,3703,2.38,1625,5194,2173,7143,634,1174,202,177,358,909,202,2594,155,41,336,361,1.93,0.73,KANE,Rural,0 - UDOT (Rural)
252043,25,2043,9024,189,8835,3725,2.37,1628,5219,2177,7187,639,1173,204,177,359,920,203,2613,156,42,335,366,1.93,0.73,KANE,Rural,0 - UDOT (Rural)
252044,25,2044,9055,188,8867,3746,2.37,1631,5236,2188,7229,642,1169,206,175,362,930,207,2633,156,42,334,373,1.93,0.72,KANE,Rural,0 - UDOT (Rural)
252045,25,2045,9088,188,8900,3768,2.36,1630,5243,2215,7275,648,1167,208,174,364,942,209,2652,156,42,336,377,1.93,0.72,KANE,Rural,0 - UDOT (Rural)
252046,25,2046,9122,187,8935,3792,2.36,1629,5265,2228,7326,653,1164,210,174,368,954,212,2669,155,42,340,385,1.93,0.72,KANE,Rural,0 - UDOT (Rural)
252047,25,2047,9158,187,8971,3816,2.35,1626,5293,2239,7384,661,1162,212,172,373,964,216,2688,155,42,349,390,1.94,0.72,KANE,Rural,0 - UDOT (Rural)
252048,25,2048,9194,186,9008,3842,2.34,1621,5299,2274,7439,666,1161,214,172,377,977,217,2701,154,43,359,398,1.94,0.71,KANE,Rural,0 - UDOT (Rural)
252049,25,2049,9231,186,9045,3867,2.34,1615,5304,2312,7497,673,1160,216,171,381,987,221,2714,154,44,371,405,1.94,0.71,KANE,Rural,0 - UDOT (Rural)
252050,25,2050,9266,186,9080,3893,2.33,1606,5319,2341,7558,679,1160,218,172,385,997,224,2731,153,44,384,411,1.94,0.7,KANE,Rural,0 - UDOT (Rural)
252051,25,2051,9301,187,9114,3919,2.33,1596,5336,2369,7618,687,1160,221,170,389,1004,227,2746,153,45,399,417,1.94,0.7,KANE,Rural,0 - UDOT (Rural)
252052,25,2052,9335,188,9147,3945,2.32,1584,5347,2404,7676,692,1160,223,169,392,1012,230,2761,152,46,414,425,1.95,0.7,KANE,Rural,0 - UDOT (Rural)
252053,25,2053,9367,189,9178,3971,2.31,1569,5369,2429,7738,701,1160,225,170,394,1019,231,2778,151,46,431,432,1.95,0.69,KANE,Rural,0 - UDOT (Rural)
252054,25,2054,9397,188,9209,3998,2.3,1552,5394,2451,7796,709,1160,227,168,395,1026,234,2794,151,47,446,439,1.95,0.69,KANE,Rural,0 - UDOT (Rural)
252055,25,2055,9427,189,9238,4025,2.3,1534,5424,2469,7850,715,1160,228,168,396,1032,236,2808,150,47,463,447,1.95,0.69,KANE,Rural,0 - UDOT (Rural)
252056,25,2056,9455,189,9266,4053,2.29,1513,5452,2490,7896,718,1157,229,167,397,1038,238,2825,149,47,476,455,1.95,0.69,KANE,Rural,0 - UDOT (Rural)
252057,25,2057,9482,189,9293,4081,2.28,1492,5470,2520,7930,721,1153,230,167,397,1043,241,2839,149,46,485,459,1.94,0.69,KANE,Rural,0 - UDOT (Rural)
252058,25,2058,9509,189,9320,4109,2.27,1470,5482,2557,7967,725,1149,232,168,400,1045,242,2855,148,46,491,466,1.94,0.69,KANE,Rural,0 - UDOT (Rural)
252059,25,2059,9536,189,9347,4137,2.26,1449,5512,2575,7995,727,1145,233,167,401,1048,243,2871,148,45,495,472,1.93,0.69,KANE,Rural,0 - UDOT (Rural)
252060,25,2060,9562,189,9373,4165,2.25,1428,5544,2590,8033,730,1142,235,168,402,1053,246,2886,147,45,501,478,1.93,0.69,KANE,Rural,0 - UDOT (Rural)
252061,25,2061,9588,189,9399,4193,2.24,1410,5582,2596,8067,732,1139,236,166,403,1058,248,2903,147,45,507,483,1.92,0.69,KANE,Rural,0 - UDOT (Rural)
252062,25,2062,9614,189,9425,4221,2.23,1392,5616,2606,8107,735,1136,237,166,405,1064,250,2921,147,45,511,490,1.92,0.69,KANE,Rural,0 - UDOT (Rural)
252063,25,2063,9639,189,9450,4248,2.22,1376,5644,2619,8149,741,1134,239,166,406,1069,253,2938,146,45,517,495,1.92,0.69,KANE,Rural,0 - UDOT (Rural)
252064,25,2064,9664,190,9474,4275,2.22,1364,5672,2628,8188,745,1132,240,166,408,1074,254,2956,146,44,521,502,1.92,0.69,KANE,Rural,0 - UDOT (Rural)
252065,25,2065,9688,190,9498,4300,2.21,1352,5700,2636,8228,750,1129,242,165,409,1080,256,2973,146,44,524,510,1.91,0.69,KANE,Rural,0 - UDOT (Rural)
272023,27,2023,13484,47,13437,4476,3.0,3886,7117,2481,7985,849,368,289,728,245,1129,674,1530,1260,137,448,328,1.78,0.89,MILLARD,Rural,0 - UDOT (Rural)
272024,27,2024,13609,48,13561,4542,2.99,3844,7205,2560,8374,894,386,291,749,434,1167,689,1516,1265,106,540,337,1.84,0.86,MILLARD,Rural,0 - UDOT (Rural)
272025,27,2025,13704,50,13654,4610,2.96,3911,7208,2585,8430,896,383,295,745,437,1173,716,1522,1258,104,539,362,1.83,0.86,MILLARD,Rural,0 - UDOT (Rural)
272026,27,2026,13807,50,13757,4685,2.94,3836,7323,2648,8464,896,384,298,735,431,1181,736,1537,1259,106,537,364,1.81,0.87,MILLARD,Rural,0 - UDOT (Rural)
272027,27,2027,13916,51,13865,4764,2.91,3758,7456,2702,8472,896,383,299,729,427,1183,749,1543,1253,107,535,368,1.78,0.88,MILLARD,Rural,0 - UDOT (Rural)
272028,27,2028,14026,51,13975,4845,2.88,3690,7589,2747,8489,894,381,302,719,426,1187,760,1565,1246,102,537,370,1.75,0.89,MILLARD,Rural,0 - UDOT (Rural)
272029,27,2029,14136,52,14084,4925,2.86,3666,7682,2788,8519,893,378,306,709,426,1191,769,1598,1240,96,539,374,1.73,0.9,MILLARD,Rural,0 - UDOT (Rural)
272030,27,2030,14242,52,14190,5000,2.84,3650,7773,2819,8559,897,374,311,699,428,1195,779,1628,1234,93,541,380,1.71,0.91,MILLARD,Rural,0 - UDOT (Rural)
272031,27,2031,14344,52,14292,5073,2.82,3624,7881,2839,8583,901,367,316,692,429,1194,788,1651,1228,92,541,384,1.69,0.92,MILLARD,Rural,0 - UDOT (Rural)
272032,27,2032,14441,52,14389,5144,2.8,3596,7993,2852,8612,903,361,321,685,430,1194,795,1671,1223,96,542,391,1.67,0.93,MILLARD,Rural,0 - UDOT (Rural)
272033,27,2033,14534,53,14481,5212,2.78,3567,8114,2853,8646,905,359,324,675,430,1194,801,1692,1223,100,546,397,1.66,0.94,MILLARD,Rural,0 - UDOT (Rural)
272034,27,2034,14622,53,14569,5277,2.76,3525,8235,2862,8701,906,359,328,666,434,1197,808,1720,1224,104,551,404,1.65,0.95,MILLARD,Rural,0 - UDOT (Rural)
272035,27,2035,14707,53,14654,5340,2.74,3491,8345,2871,8694,904,353,330,655,438,1195,812,1717,1222,105,555,408,1.63,0.96,MILLARD,Rural,0 - UDOT (Rural)
272036,27,2036,14792,53,14739,5403,2.73,3472,8426,2894,8729,904,353,336,649,440,1198,815,1735,1222,104,558,415,1.62,0.97,MILLARD,Rural,0 - UDOT (Rural)
272037,27,2037,14885,53,14832,5468,2.71,3467,8504,2914,8770,907,354,341,644,442,1203,820,1756,1221,103,559,420,1.6,0.97,MILLARD,Rural,0 - UDOT (Rural)
272038,27,2038,14979,52,14927,5532,2.7,3454,8583,2942,8819,909,354,346,642,444,1206,826,1780,1219,103,562,428,1.59,0.97,MILLARD,Rural,0 - UDOT (Rural)
272039,27,2039,15078,52,15026,5597,2.68,3437,8675,2966,8859,914,354,349,638,445,1208,833,1800,1218,103,563,434,1.58,0.98,MILLARD,Rural,0 - UDOT (Rural)
272040,27,2040,15174,52,15122,5662,2.67,3441,8749,2984,8907,919,355,354,635,445,1215,840,1819,1217,103,566,439,1.57,0.98,MILLARD,Rural,0 - UDOT (Rural)
272041,27,2041,15270,51,15219,5726,2.66,3434,8832,3004,8955,925,356,357,633,447,1219,849,1837,1216,104,567,445,1.56,0.99,MILLARD,Rural,0 - UDOT (Rural)
272042,27,2042,15362,50,15312,5789,2.65,3417,8901,3044,8993,929,355,361,629,449,1223,856,1852,1213,105,569,452,1.55,0.99,MILLARD,Rural,0 - UDOT (Rural)
272043,27,2043,15457,50,15407,5853,2.63,3416,8945,3096,9039,934,356,362,625,452,1232,863,1867,1210,106,571,461,1.54,0.99,MILLARD,Rural,0 - UDOT (Rural)
272044,27,2044,15546,50,15496,5915,2.62,3414,8980,3152,9088,939,356,366,624,454,1240,871,1883,1208,106,574,467,1.54,0.99,MILLARD,Rural,0 - UDOT (Rural)
272045,27,2045,15629,50,15579,5974,2.61,3409,9010,3210,9133,944,356,369,621,457,1246,878,1898,1206,105,579,474,1.53,0.99,MILLARD,Rural,0 - UDOT (Rural)
272046,27,2046,15715,49,15666,6035,2.6,3402,9039,3274,9193,952,355,373,621,461,1253,889,1911,1205,105,588,480,1.52,0.98,MILLARD,Rural,0 - UDOT (Rural)
272047,27,2047,15803,50,15753,6096,2.58,3392,9058,3353,9247,957,356,376,620,466,1260,897,1922,1202,106,597,488,1.52,0.98,MILLARD,Rural,0 - UDOT (Rural)
272048,27,2048,15892,50,15842,6158,2.57,3377,9078,3437,9303,964,356,380,618,472,1268,904,1927,1200,108,609,497,1.51,0.98,MILLARD,Rural,0 - UDOT (Rural)
272049,27,2049,15981,50,15931,6220,2.56,3358,9108,3515,9360,970,355,383,616,478,1275,913,1937,1199,109,621,504,1.5,0.97,MILLARD,Rural,0 - UDOT (Rural)
272050,27,2050,16063,50,16013,6281,2.55,3333,9134,3596,9416,976,355,388,616,482,1280,921,1944,1196,111,634,513,1.5,0.97,MILLARD,Rural,0 - UDOT (Rural)
272051,27,2051,16142,51,16091,6341,2.54,3303,9177,3662,9468,983,356,391,614,487,1285,929,1951,1192,113,647,520,1.49,0.97,MILLARD,Rural,0 - UDOT (Rural)
272052,27,2052,16217,51,16166,6401,2.53,3269,9232,3716,9516,989,355,395,613,489,1289,937,1958,1190,113,661,527,1.49,0.97,MILLARD,Rural,0 - UDOT (Rural)
272053,27,2053,16290,52,16238,6460,2.51,3232,9289,3769,9567,996,355,398,613,489,1293,944,1966,1188,115,676,534,1.48,0.97,MILLARD,Rural,0 - UDOT (Rural)
272054,27,2054,16356,52,16304,6518,2.5,3193,9340,3823,9614,1002,355,402,613,490,1298,951,1972,1185,117,688,541,1.47,0.97,MILLARD,Rural,0 - UDOT (Rural)
272055,27,2055,16417,53,16364,6575,2.49,3151,9389,3877,9646,1006,354,403,613,490,1299,956,1977,1180,118,700,550,1.47,0.97,MILLARD,Rural,0 - UDOT (Rural)
272056,27,2056,16473,54,16419,6631,2.48,3108,9436,3929,9674,1009,353,406,615,490,1299,961,1983,1177,118,708,555,1.46,0.98,MILLARD,Rural,0 - UDOT (Rural)
272057,27,2057,16523,55,16468,6684,2.46,3065,9480,3978,9691,1010,351,408,616,490,1302,964,1988,1174,116,711,561,1.45,0.98,MILLARD,Rural,0 - UDOT (Rural)
272058,27,2058,16571,54,16517,6738,2.45,3024,9516,4031,9706,1011,350,411,617,490,1302,965,1994,1171,115,714,566,1.44,0.98,MILLARD,Rural,0 - UDOT (Rural)
272059,27,2059,16622,54,16568,6792,2.44,2986,9560,4076,9719,1012,348,413,618,490,1304,967,1998,1167,114,716,572,1.43,0.98,MILLARD,Rural,0 - UDOT (Rural)
272060,27,2060,16676,54,16622,6846,2.43,2953,9611,4112,9733,1013,346,415,619,489,1308,967,2003,1163,114,719,577,1.42,0.99,MILLARD,Rural,0 - UDOT (Rural)
272061,27,2061,16728,54,16674,6900,2.42,2922,9662,4144,9748,1014,345,418,620,488,1309,968,2007,1160,114,721,584,1.41,0.99,MILLARD,Rural,0 - UDOT (Rural)
272062,27,2062,16780,54,16726,6953,2.41,2896,9713,4171,9767,1015,344,421,620,487,1313,969,2015,1157,114,724,588,1.4,0.99,MILLARD,Rural,0 - UDOT (Rural)
272063,27,2063,16835,54,16781,7006,2.4,2874,9760,4201,9782,1016,343,424,621,486,1316,969,2020,1153,113,726,595,1.4,1.0,MILLARD,Rural,0 - UDOT (Rural)
272064,27,2064,16888,54,16834,7057,2.39,2857,9802,4229,9796,1017,341,426,621,485,1319,969,2027,1149,113,728,601,1.39,1.0,MILLARD,Rural,0 - UDOT (Rural)
272065,27,2065,16940,53,16887,7107,2.38,2842,9823,4275,9818,1017,340,429,622,485,1323,969,2035,1146,113,731,608,1.38,1.0,MILLARD,Rural,0 - UDOT (Rural)
292023,29,2023,13059,0,13059,4333,3.01,3988,7370,1701,6259,551,227,196,263,454,811,189,1984,449,80,798,257,1.44,1.18,MORGAN,Rural,0 - UDOT (Rural)
292024,29,2024,13093,0,13093,4414,2.97,3810,7507,1776,6474,570,313,206,270,487,877,192,1900,449,70,879,261,1.47,1.16,MORGAN,Rural,0 - UDOT (Rural)
292025,29,2025,13117,0,13117,4500,2.91,3714,7569,1834,6554,568,311,207,269,489,887,201,1921,447,68,904,282,1.46,1.15,MORGAN,Rural,0 - UDOT (Rural)
292026,29,2026,13120,0,13120,4584,2.86,3516,7685,1919,6616,567,313,209,271,482,893,208,1943,445,70,931,284,1.44,1.16,MORGAN,Rural,0 - UDOT (Rural)
292027,29,2027,13120,0,13120,4669,2.81,3338,7789,1993,6679,570,311,210,271,478,901,212,1970,442,71,953,290,1.43,1.17,MORGAN,Rural,0 - UDOT (Rural)
292028,29,2028,13134,0,13134,4757,2.76,3172,7913,2049,6742,572,311,212,270,476,907,216,2000,440,68,976,294,1.42,1.17,MORGAN,Rural,0 - UDOT (Rural)
292029,29,2029,13174,0,13174,4850,2.72,3047,8022,2105,6799,576,310,214,269,476,913,221,2023,436,63,999,299,1.4,1.18,MORGAN,Rural,0 - UDOT (Rural)
292030,29,2030,13248,0,13248,4949,2.68,2946,8140,2162,6844,582,307,218,269,477,917,226,2036,433,62,1013,304,1.38,1.19,MORGAN,Rural,0 - UDOT (Rural)
292031,29,2031,13361,0,13361,5055,2.64,2875,8271,2215,6881,589,303,222,267,479,920,231,2047,432,62,1021,308,1.36,1.2,MORGAN,Rural,0 - UDOT (Rural)
292032,29,2032,13515,0,13515,5170,2.61,2840,8402,2273,6926,596,299,224,266,479,922,233,2068,429,65,1030,315,1.34,1.21,MORGAN,Rural,0 - UDOT (Rural)
292033,29,2033,13705,0,13705,5290,2.59,2823,8551,2331,6994,600,299,227,265,484,926,238,2093,430,68,1043,321,1.32,1.22,MORGAN,Rural,0 - UDOT (Rural)
292034,29,2034,13926,0,13926,5414,2.57,2846,8685,2395,7108,608,305,229,266,491,935,243,2139,430,70,1063,329,1.31,1.22,MORGAN,Rural,0 - UDOT (Rural)
292035,29,2035,14166,0,14166,5539,2.56,2899,8817,2450,7059,606,297,231,262,496,937,244,2090,429,71,1066,330,1.27,1.25,MORGAN,Rural,0 - UDOT (Rural)
292036,29,2036,14413,0,14413,5663,2.55,2966,8943,2504,7101,610,297,236,261,500,941,246,2100,430,70,1074,336,1.25,1.26,MORGAN,Rural,0 - UDOT (Rural)
292037,29,2037,14674,0,14674,5786,2.54,3058,9053,2563,7152,616,299,240,260,504,947,249,2118,430,70,1076,343,1.24,1.27,MORGAN,Rural,0 - UDOT (Rural)
292038,29,2038,14951,0,14951,5912,2.53,3164,9162,2625,7221,623,301,242,260,508,959,253,2149,430,70,1076,350,1.22,1.27,MORGAN,Rural,0 - UDOT (Rural)
292039,29,2039,15241,0,15241,6039,2.52,3267,9285,2689,7288,629,303,246,261,511,969,256,2179,429,70,1078,357,1.21,1.27,MORGAN,Rural,0 - UDOT (Rural)
292040,29,2040,15538,0,15538,6166,2.52,3359,9414,2765,7354,638,304,249,262,514,979,259,2208,429,70,1080,362,1.19,1.28,MORGAN,Rural,0 - UDOT (Rural)
292041,29,2041,15836,0,15836,6291,2.52,3483,9500,2853,7409,643,306,251,262,518,990,263,2231,429,70,1077,369,1.18,1.28,MORGAN,Rural,0 - UDOT (Rural)
292042,29,2042,16136,0,16136,6414,2.52,3596,9582,2958,7466,650,308,254,262,522,999,265,2254,428,71,1076,377,1.16,1.28,MORGAN,Rural,0 - UDOT (Rural)
292043,29,2043,16439,0,16439,6537,2.51,3718,9662,3059,7521,656,310,257,263,526,1009,267,2277,427,72,1074,383,1.15,1.28,MORGAN,Rural,0 - UDOT (Rural)
292044,29,2044,16749,0,16749,6661,2.51,3844,9737,3168,7571,661,310,259,264,531,1018,270,2298,427,72,1071,390,1.14,1.29,MORGAN,Rural,0 - UDOT (Rural)
292045,29,2045,17069,0,17069,6789,2.51,3964,9844,3261,7619,667,311,261,264,535,1026,273,2316,426,71,1073,396,1.12,1.29,MORGAN,Rural,0 - UDOT (Rural)
292046,29,2046,17399,0,17399,6920,2.51,4076,9982,3341,7681,672,312,265,265,543,1034,276,2335,426,71,1079,403,1.11,1.3,MORGAN,Rural,0 - UDOT (Rural)
292047,29,2047,17739,0,17739,7057,2.51,4175,10126,3438,7736,676,312,268,265,551,1041,277,2351,425,71,1089,410,1.1,1.31,MORGAN,Rural,0 - UDOT (Rural)
292048,29,2048,18086,0,18086,7199,2.51,4257,10296,3533,7794,682,312,270,265,560,1049,279,2362,425,72,1102,416,1.08,1.32,MORGAN,Rural,0 - UDOT (Rural)
292049,29,2049,18436,0,18436,7346,2.51,4319,10497,3620,7849,685,313,274,267,567,1055,281,2370,424,73,1117,423,1.07,1.34,MORGAN,Rural,0 - UDOT (Rural)
292050,29,2050,18786,0,18786,7497,2.51,4358,10718,3710,7905,689,312,277,267,576,1058,284,2381,423,74,1135,429,1.05,1.36,MORGAN,Rural,0 - UDOT (Rural)
292051,29,2051,19129,0,19129,7650,2.5,4376,10969,3784,7946,692,311,279,266,580,1063,284,2385,423,75,1152,436,1.04,1.38,MORGAN,Rural,0 - UDOT (Rural)
292052,29,2052,19465,0,19465,7806,2.49,4374,11253,3838,7991,694,309,283,266,585,1066,286,2393,423,76,1167,443,1.02,1.41,MORGAN,Rural,0 - UDOT (Rural)
292053,29,2053,19793,0,19793,7964,2.49,4357,11562,3874,8028,696,308,285,266,587,1070,287,2398,421,77,1183,450,1.01,1.44,MORGAN,Rural,0 - UDOT (Rural)
292054,29,2054,20118,0,20118,8127,2.48,4330,11883,3905,8061,698,306,288,265,589,1072,287,2404,420,78,1199,455,0.99,1.47,MORGAN,Rural,0 - UDOT (Rural)
292055,29,2055,20441,0,20441,8294,2.46,4296,12204,3941,8099,699,304,290,267,590,1074,289,2410,419,79,1216,462,0.98,1.51,MORGAN,Rural,0 - UDOT (Rural)
292056,29,2056,20763,0,20763,8465,2.45,4261,12529,3973,8118,699,301,291,268,591,1077,290,2415,418,78,1224,466,0.96,1.54,MORGAN,Rural,0 - UDOT (Rural)
292057,29,2057,21083,0,21083,8639,2.44,4224,12852,4007,8139,699,299,294,269,593,1078,292,2422,418,77,1228,470,0.94,1.58,MORGAN,Rural,0 - UDOT (Rural)
292058,29,2058,21400,0,21400,8815,2.43,4189,13170,4041,8147,698,296,297,269,594,1078,294,2426,417,75,1229,474,0.92,1.62,MORGAN,Rural,0 - UDOT (Rural)
292059,29,2059,21717,0,21717,8993,2.41,4157,13474,4086,8156,697,293,298,269,595,1080,295,2430,415,74,1231,479,0.91,1.65,MORGAN,Rural,0 - UDOT (Rural)
292060,29,2060,22035,0,22035,9174,2.4,4130,13761,4144,8166,696,290,301,269,597,1080,294,2434,413,74,1232,486,0.89,1.69,MORGAN,Rural,0 - UDOT (Rural)
292061,29,2061,22354,0,22354,9356,2.39,4112,14027,4215,8175,696,287,303,269,596,1082,296,2436,413,74,1233,490,0.87,1.72,MORGAN,Rural,0 - UDOT (Rural)
292062,29,2062,22675,0,22675,9538,2.38,4102,14277,4296,8186,696,285,305,269,596,1083,298,2439,412,74,1234,495,0.86,1.74,MORGAN,Rural,0 - UDOT (Rural)
292063,29,2063,22996,0,22996,9721,2.37,4102,14500,4394,8195,695,282,307,271,598,1083,299,2441,411,74,1235,499,0.84,1.77,MORGAN,Rural,0 - UDOT (Rural)
292064,29,2064,23319,0,23319,9903,2.35,4112,14693,4514,8204,695,280,310,271,597,1083,301,2444,411,74,1235,503,0.83,1.79,MORGAN,Rural,0 - UDOT (Rural)
292065,29,2065,23643,0,23643,10084,2.34,4133,14864,4646,8215,696,278,312,270,598,1083,302,2447,410,74,1236,509,0.81,1.81,MORGAN,Rural,0 - UDOT (Rural)
312023,31,2023,1565,0,1565,611,2.56,310,805,450,692,30,47,20,41,23,124,45,137,152,25,19,29,1.13,1.16,PIUTE,Rural,0 - UDOT (Rural)
312024,31,2024,1649,0,1649,642,2.57,325,866,458,706,31,51,20,41,24,126,46,137,152,24,25,29,1.1,1.23,PIUTE,Rural,0 - UDOT (Rural)
312025,31,2025,1701,0,1701,666,2.55,342,887,472,694,30,49,19,41,23,124,48,132,150,23,24,31,1.04,1.28,PIUTE,Rural,0 - UDOT (Rural)
312026,31,2026,1764,0,1764,694,2.54,352,918,494,694,30,48,19,42,23,123,51,130,150,24,23,31,1.0,1.32,PIUTE,Rural,0 - UDOT (Rural)
312027,31,2027,1830,0,1830,723,2.53,365,950,515,696,30,48,19,42,23,122,53,130,150,25,24,30,0.96,1.36,PIUTE,Rural,0 - UDOT (Rural)
312028,31,2028,1894,0,1894,752,2.52,377,984,533,690,29,47,20,42,23,122,54,128,149,24,22,30,0.92,1.43,PIUTE,Rural,0 - UDOT (Rural)
312029,31,2029,1953,0,1953,778,2.51,385,1015,553,682,28,47,20,40,23,121,56,125,147,23,22,30,0.88,1.49,PIUTE,Rural,0 - UDOT (Rural)
312030,31,2030,2005,0,2005,802,2.5,395,1042,568,681,28,46,20,40,23,121,58,125,146,22,22,30,0.85,1.53,PIUTE,Rural,0 - UDOT (Rural)
312031,31,2031,2047,0,2047,822,2.49,402,1066,579,681,29,45,21,40,23,121,59,123,146,22,22,30,0.83,1.57,PIUTE,Rural,0 - UDOT (Rural)
312032,31,2032,2079,0,2079,838,2.48,407,1087,585,681,29,44,21,39,22,120,61,123,145,24,22,31,0.81,1.6,PIUTE,Rural,0 - UDOT (Rural)
312033,31,2033,2102,0,2102,850,2.47,408,1105,589,685,29,44,21,38,23,120,63,124,144,25,23,31,0.81,1.61,PIUTE,Rural,0 - UDOT (Rural)
312034,31,2034,2118,0,2118,860,2.46,410,1117,591,693,29,45,22,39,23,122,64,123,144,26,23,33,0.81,1.61,PIUTE,Rural,0 - UDOT (Rural)
312035,31,2035,2129,0,2129,867,2.46,417,1118,594,686,29,43,22,38,23,121,65,120,144,26,23,32,0.79,1.63,PIUTE,Rural,0 - UDOT (Rural)
312036,31,2036,2141,0,2141,875,2.45,419,1121,601,687,29,43,22,37,25,119,67,120,144,26,23,32,0.79,1.63,PIUTE,Rural,0 - UDOT (Rural)
312037,31,2037,2153,0,2153,883,2.44,419,1126,608,689,29,43,23,36,25,119,68,119,144,26,23,34,0.78,1.63,PIUTE,Rural,0 - UDOT (Rural)
312038,31,2038,2165,0,2165,893,2.42,413,1133,619,689,30,43,23,36,25,119,70,118,143,26,23,33,0.77,1.64,PIUTE,Rural,0 - UDOT (Rural)
312039,31,2039,2178,0,2178,903,2.41,402,1142,634,690,29,43,23,35,25,118,72,119,143,26,23,34,0.76,1.66,PIUTE,Rural,0 - UDOT (Rural)
312040,31,2040,2190,0,2190,914,2.4,388,1154,648,693,29,43,24,35,26,118,74,119,143,26,22,34,0.76,1.67,PIUTE,Rural,0 - UDOT (Rural)
312041,31,2041,2203,0,2203,925,2.38,380,1157,666,692,29,43,24,34,26,118,75,118,143,26,22,34,0.75,1.67,PIUTE,Rural,0 - UDOT (Rural)
312042,31,2042,2215,0,2215,935,2.37,376,1153,686,694,29,42,24,34,26,118,78,118,143,27,21,34,0.74,1.66,PIUTE,Rural,0 - UDOT (Rural)
312043,31,2043,2227,0,2227,946,2.35,372,1149,706,693,29,42,24,33,26,119,79,117,142,27,21,34,0.73,1.66,PIUTE,Rural,0 - UDOT (Rural)
312044,31,2044,2238,0,2238,957,2.34,369,1143,726,693,29,42,24,33,26,119,80,116,141,27,21,35,0.72,1.65,PIUTE,Rural,0 - UDOT (Rural)
312045,31,2045,2248,0,2248,968,2.32,366,1140,742,695,29,42,25,32,27,118,82,117,140,27,20,36,0.72,1.64,PIUTE,Rural,0 - UDOT (Rural)
312046,31,2046,2259,0,2259,979,2.31,361,1135,763,698,30,40,25,32,26,119,85,116,140,27,21,37,0.71,1.63,PIUTE,Rural,0 - UDOT (Rural)
312047,31,2047,2270,0,2270,991,2.29,357,1131,782,698,30,40,25,32,26,119,86,115,140,27,21,37,0.7,1.62,PIUTE,Rural,0 - UDOT (Rural)
312048,31,2048,2281,0,2281,1002,2.28,353,1130,798,703,30,40,25,31,28,120,89,115,139,28,21,37,0.7,1.61,PIUTE,Rural,0 - UDOT (Rural)
312049,31,2049,2292,0,2292,1014,2.26,347,1126,819,705,30,40,26,31,28,119,92,114,139,28,21,37,0.7,1.6,PIUTE,Rural,0 - UDOT (Rural)
312050,31,2050,2302,0,2302,1025,2.25,343,1120,839,705,30,40,26,30,28,119,93,114,139,28,21,37,0.69,1.59,PIUTE,Rural,0 - UDOT (Rural)
312051,31,2051,2311,0,2311,1035,2.23,337,1115,859,705,29,39,26,30,28,118,96,113,138,29,21,38,0.68,1.58,PIUTE,Rural,0 - UDOT (Rural)
312052,31,2052,2320,0,2320,1045,2.22,332,1110,878,707,30,39,27,30,28,117,98,113,137,28,21,39,0.68,1.57,PIUTE,Rural,0 - UDOT (Rural)
312053,31,2053,2329,0,2329,1055,2.21,327,1106,896,712,30,39,26,29,29,118,100,113,137,29,22,40,0.67,1.55,PIUTE,Rural,0 - UDOT (Rural)
