"SITE","DATE_ONLY","HOUR","LENGTH_BIN","LENGTH_DEF","COUNT"
"-0677",09/15/2023,15,6,"L79-120",44
"-0677",09/15/2023,16,1,"L0-8",22
"-0677",09/15/2023,16,2,"L8-20",4470
"-0677",09/15/2023,16,3,"L20-30",1173
"-0677",09/15/2023,16,4,"L30-50",308
"-0677",09/15/2023,16,5,"L50-79",266
"-0677",09/15/2023,16,6,"L79-120",68
"-0677",09/15/2023,17,1,"L0-8",20
"-0677",09/15/2023,17,2,"L8-20",3269
"-0677",09/15/2023,17,3,"L20-30",799
"-0677",09/15/2023,17,4,"L30-50",181
"-0677",09/15/2023,17,5,"L50-79",179
"-0677",09/15/2023,17,6,"L79-120",60
"-0677",09/15/2023,18,1,"L0-8",14
"-0677",09/15/2023,18,2,"L8-20",3470
"-0677",09/15/2023,18,3,"L20-30",780
"-0677",09/15/2023,18,4,"L30-50",164
"-0677",09/15/2023,18,5,"L50-79",237
"-0677",09/15/2023,18,6,"L79-120",54
"-0677",09/15/2023,19,1,"L0-8",14
"-0677",09/15/2023,19,2,"L8-20",2402
"-0677",09/15/2023,19,3,"L20-30",499
"-0677",09/15/2023,19,4,"L30-50",119
"-0677",09/15/2023,19,5,"L50-79",222
"-0677",09/15/2023,19,6,"L79-120",55
"-0677",09/15/2023,20,1,"L0-8",6
"-0677",09/15/2023,20,2,"L8-20",1926
"-0677",09/15/2023,20,3,"L20-30",384
"-0677",09/15/2023,20,4,"L30-50",82
"-0677",09/15/2023,20,5,"L50-79",211
"-0677",09/15/2023,20,6,"L79-120",44
"-0677",09/15/2023,21,1,"L0-8",2
"-0677",09/15/2023,21,2,"L8-20",1517
"-0677",09/15/2023,21,3,"L20-30",258
"-0677",09/15/2023,21,4,"L30-50",41
"-0677",09/15/2023,21,5,"L50-79",168
"-0677",09/15/2023,21,6,"L79-120",46
"-0677",09/15/2023,22,1,"L0-8",4
"-0677",09/15/2023,22,2,"L8-20",1242
"-0677",09/15/2023,22,3,"L20-30",175
"-0677",09/15/2023,22,4,"L30-50",28
"-0677",09/15/2023,22,5,"L50-79",169
"-0677",09/15/2023,22,6,"L79-120",36
"-0677",09/15/2023,23,1,"L0-8",3
"-0677",09/15/2023,23,2,"L8-20",663
"-0677",09/15/2023,23,3,"L20-30",85
"-0677",09/15/2023,23,4,"L30-50",20
"-0677",09/15/2023,23,5,"L50-79",136
"-0677",09/15/2023,23,6,"L79-120",37
"-0677",09/16/2023,0,1,"L0-8",1
"-0677",09/16/2023,0,2,"L8-20",329
"-0677",09/16/2023,0,3,"L20-30",53
"-0677",09/16/2023,0,4,"L30-50",13
"-0677",09/16/2023,0,5,"L50-79",112
"-0677",09/16/2023,0,6,"L79-120",27
"-0677",09/16/2023,1,1,"L0-8",0
"-0677",09/16/2023,1,2,"L8-20",192
"-0677",09/16/2023,1,3,"L20-30",22
"-0677",09/16/2023,1,4,"L30-50",14
"-0677",09/16/2023,1,5,"L50-79",100
"-0677",09/16/2023,1,6,"L79-120",22
"-0677",09/16/2023,2,1,"L0-8",1
"-0677",09/16/2023,2,2,"L8-20",130
"-0677",09/16/2023,2,3,"L20-30",17
"-0677",09/16/2023,2,4,"L30-50",12
"-0677",09/16/2023,2,5,"L50-79",100
"-0677",09/16/2023,2,6,"L79-120",36
"-0677",09/16/2023,3,1,"L0-8",0
"-0677",09/16/2023,3,2,"L8-20",101
"-0677",09/16/2023,3,3,"L20-30",24
"-0677",09/16/2023,3,4,"L30-50",11
"-0677",09/16/2023,3,5,"L50-79",104
"-0677",09/16/2023,3,6,"L79-120",26
"-0677",09/16/2023,4,1,"L0-8",3
"-0677",09/16/2023,4,2,"L8-20",161
"-0677",09/16/2023,4,3,"L20-30",33
"-0677",09/16/2023,4,4,"L30-50",18
"-0677",09/16/2023,4,5,"L50-79",111
"-0677",09/16/2023,4,6,"L79-120",43
"-0677",09/16/2023,5,1,"L0-8",0
"-0677",09/16/2023,5,2,"L8-20",489
"-0677",09/16/2023,5,3,"L20-30",86
"-0677",09/16/2023,5,4,"L30-50",30
"-0677",09/16/2023,5,5,"L50-79",120
"-0677",09/16/2023,5,6,"L79-120",43
"-0677",09/16/2023,6,1,"L0-8",1
"-0677",09/16/2023,6,2,"L8-20",1081
"-0677",09/16/2023,6,3,"L20-30",206
"-0677",09/16/2023,6,4,"L30-50",72
"-0677",09/16/2023,6,5,"L50-79",148
"-0677",09/16/2023,6,6,"L79-120",50
"-0677",09/16/2023,7,1,"L0-8",1
"-0677",09/16/2023,7,2,"L8-20",1260
"-0677",09/16/2023,7,3,"L20-30",297
"-0677",09/16/2023,7,4,"L30-50",91
"-0677",09/16/2023,7,5,"L50-79",148
"-0677",09/16/2023,7,6,"L79-120",45
"-0677",09/16/2023,8,1,"L0-8",11
"-0677",09/16/2023,8,2,"L8-20",2414
"-0677",09/16/2023,8,3,"L20-30",485
"-0677",09/16/2023,8,4,"L30-50",130
"-0677",09/16/2023,8,5,"L50-79",183
"-0677",09/16/2023,8,6,"L79-120",54
"-0677",09/16/2023,9,1,"L0-8",8
"-0677",09/16/2023,9,2,"L8-20",2785
"-0677",09/16/2023,9,3,"L20-30",591
"-0677",09/16/2023,9,4,"L30-50",124
"-0677",09/16/2023,9,5,"L50-79",219
"-0677",09/16/2023,9,6,"L79-120",58
"-0677",09/16/2023,10,1,"L0-8",17
"-0677",09/16/2023,10,2,"L8-20",3295
"-0677",09/16/2023,10,3,"L20-30",651
"-0677",09/16/2023,10,4,"L30-50",161
"-0677",09/16/2023,10,5,"L50-79",221
"-0677",09/16/2023,10,6,"L79-120",66
"-0677",09/16/2023,11,1,"L0-8",21
"-0677",09/16/2023,11,2,"L8-20",3416
"-0677",09/16/2023,11,3,"L20-30",598
"-0677",09/16/2023,11,4,"L30-50",154
"-0677",09/16/2023,11,5,"L50-79",253
"-0677",09/16/2023,11,6,"L79-120",66
"-0677",09/16/2023,12,1,"L0-8",12
"-0677",09/16/2023,12,2,"L8-20",2701
"-0677",09/16/2023,12,3,"L20-30",502
"-0677",09/16/2023,12,4,"L30-50",131
"-0677",09/16/2023,12,5,"L50-79",200
"-0677",09/16/2023,12,6,"L79-120",60
"-0677",09/16/2023,13,1,"L0-8",16
"-0677",09/16/2023,13,2,"L8-20",2712
"-0677",09/16/2023,13,3,"L20-30",446
"-0677",09/16/2023,13,4,"L30-50",121
"-0677",09/16/2023,13,5,"L50-79",192
"-0677",09/16/2023,13,6,"L79-120",62
"-0677",09/16/2023,14,1,"L0-8",18
"-0677",09/16/2023,14,2,"L8-20",3838
"-0677",09/16/2023,14,3,"L20-30",657
"-0677",09/16/2023,14,4,"L30-50",191
"-0677",09/16/2023,14,5,"L50-79",266
"-0677",09/16/2023,14,6,"L79-120",71
"-0677",09/16/2023,15,1,"L0-8",26
"-0677",09/16/2023,15,2,"L8-20",3910
"-0677",09/16/2023,15,3,"L20-30",673
"-0677",09/16/2023,15,4,"L30-50",174
"-0677",09/16/2023,15,5,"L50-79",269
"-0677",09/16/2023,15,6,"L79-120",69
"-0677",09/16/2023,16,1,"L0-8",26
"-0677",09/16/2023,16,2,"L8-20",3903
"-0677",09/16/2023,16,3,"L20-30",725
"-0677",09/16/2023,16,4,"L30-50",146
"-0677",09/16/2023,16,5,"L50-79",284
"-0677",09/16/2023,16,6,"L79-120",67
"-0677",09/16/2023,17,1,"L0-8",15
"-0677",09/16/2023,17,2,"L8-20",3501
"-0677",09/16/2023,17,3,"L20-30",640
"-0677",09/16/2023,17,4,"L30-50",135
"-0677",09/16/2023,17,5,"L50-79",239
"-0677",09/16/2023,17,6,"L79-120",68
"-0677",09/16/2023,18,1,"L0-8",16
"-0677",09/16/2023,18,2,"L8-20",2790
"-0677",09/16/2023,18,3,"L20-30",511
"-0677",09/16/2023,18,4,"L30-50",103
"-0677",09/16/2023,18,5,"L50-79",242
"-0677",09/16/2023,18,6,"L79-120",60
"-0677",09/16/2023,19,1,"L0-8",15
"-0677",09/16/2023,19,2,"L8-20",2257
"-0677",09/16/2023,19,3,"L20-30",449
"-0677",09/16/2023,19,4,"L30-50",90
"-0677",09/16/2023,19,5,"L50-79",220
"-0677",09/16/2023,19,6,"L79-120",42
"-0677",09/16/2023,20,1,"L0-8",10
"-0677",09/16/2023,20,2,"L8-20",1960
"-0677",09/16/2023,20,3,"L20-30",351
"-0677",09/16/2023,20,4,"L30-50",97
"-0677",09/16/2023,20,5,"L50-79",209
"-0677",09/16/2023,20,6,"L79-120",44
"-0677",09/16/2023,21,1,"L0-8",5
"-0677",09/16/2023,21,2,"L8-20",1633
"-0677",09/16/2023,21,3,"L20-30",236
"-0677",09/16/2023,21,4,"L30-50",45
"-0677",09/16/2023,21,5,"L50-79",177
"-0677",09/16/2023,21,6,"L79-120",40
"-0677",09/16/2023,22,1,"L0-8",1
"-0677",09/16/2023,22,2,"L8-20",1305
"-0677",09/16/2023,22,3,"L20-30",196
"-0677",09/16/2023,22,4,"L30-50",24
"-0677",09/16/2023,22,5,"L50-79",149
"-0677",09/16/2023,22,6,"L79-120",36
"-0677",09/16/2023,23,1,"L0-8",1
"-0677",09/16/2023,23,2,"L8-20",727
"-0677",09/16/2023,23,3,"L20-30",88
"-0677",09/16/2023,23,4,"L30-50",16
"-0677",09/16/2023,23,5,"L50-79",133
"-0677",09/16/2023,23,6,"L79-120",32
"-0677",09/17/2023,0,1,"L0-8",1
"-0677",09/17/2023,0,2,"L8-20",372
"-0677",09/17/2023,0,3,"L20-30",62
"-0677",09/17/2023,0,4,"L30-50",13
"-0677",09/17/2023,0,5,"L50-79",129
"-0677",09/17/2023,0,6,"L79-120",25
"-0677",09/17/2023,1,1,"L0-8",1
"-0677",09/17/2023,1,2,"L8-20",221
"-0677",09/17/2023,1,3,"L20-30",34
"-0677",09/17/2023,1,4,"L30-50",12
"-0677",09/17/2023,1,5,"L50-79",99
"-0677",09/17/2023,1,6,"L79-120",29
"-0677",09/17/2023,2,1,"L0-8",1
"-0677",09/17/2023,2,2,"L8-20",153
"-0677",09/17/2023,2,3,"L20-30",18
"-0677",09/17/2023,2,4,"L30-50",10
"-0677",09/17/2023,2,5,"L50-79",89
"-0677",09/17/2023,2,6,"L79-120",26
"-0677",09/17/2023,3,1,"L0-8",4
"-0677",09/17/2023,3,2,"L8-20",103
"-0677",09/17/2023,3,3,"L20-30",20
"-0677",09/17/2023,3,4,"L30-50",4
"-0677",09/17/2023,3,5,"L50-79",112
"-0677",09/17/2023,3,6,"L79-120",28
"-0677",09/17/2023,4,1,"L0-8",2
"-0677",09/17/2023,4,2,"L8-20",172
"-0677",09/17/2023,4,3,"L20-30",23
"-0677",09/17/2023,4,4,"L30-50",8
"-0677",09/17/2023,4,5,"L50-79",86
"-0677",09/17/2023,4,6,"L79-120",25
"-0677",09/17/2023,5,1,"L0-8",2
"-0677",09/17/2023,5,2,"L8-20",322
"-0677",09/17/2023,5,3,"L20-30",52
"-0677",09/17/2023,5,4,"L30-50",18
"-0677",09/17/2023,5,5,"L50-79",98
"-0677",09/17/2023,5,6,"L79-120",36
"-0677",09/17/2023,6,1,"L0-8",2
"-0677",09/17/2023,6,2,"L8-20",647
"-0677",09/17/2023,6,3,"L20-30",99
"-0677",09/17/2023,6,4,"L30-50",31
"-0677",09/17/2023,6,5,"L50-79",126
"-0677",09/17/2023,6,6,"L79-120",44
"-0677",09/17/2023,7,1,"L0-8",2
"-0677",09/17/2023,7,2,"L8-20",1023
"-0677",09/17/2023,7,3,"L20-30",174
"-0677",09/17/2023,7,4,"L30-50",50
"-0677",09/17/2023,7,5,"L50-79",191
"-0677",09/17/2023,7,6,"L79-120",39
"-0677",09/17/2023,8,1,"L0-8",1
"-0677",09/17/2023,8,2,"L8-20",1603
"-0677",09/17/2023,8,3,"L20-30",241
"-0677",09/17/2023,8,4,"L30-50",78
"-0677",09/17/2023,8,5,"L50-79",217
"-0677",09/17/2023,8,6,"L79-120",58
"-0677",09/17/2023,9,1,"L0-8",7
"-0677",09/17/2023,9,2,"L8-20",2365
"-0677",09/17/2023,9,3,"L20-30",356
"-0677",09/17/2023,9,4,"L30-50",111
"-0677",09/17/2023,9,5,"L50-79",249
"-0677",09/17/2023,9,6,"L79-120",43
"-0677",09/17/2023,10,1,"L0-8",8
"-0677",09/17/2023,10,2,"L8-20",2881
"-0677",09/17/2023,10,3,"L20-30",477
"-0677",09/17/2023,10,4,"L30-50",149
"-0677",09/17/2023,10,5,"L50-79",244
"-0677",09/17/2023,10,6,"L79-120",63
"-0677",09/17/2023,11,1,"L0-8",9
"-0677",09/17/2023,11,2,"L8-20",3389
"-0677",09/17/2023,11,3,"L20-30",563
"-0677",09/17/2023,11,4,"L30-50",172
"-0677",09/17/2023,11,5,"L50-79",311
"-0677",09/17/2023,11,6,"L79-120",73
"-0677",09/17/2023,12,1,"L0-8",20
"-0677",09/17/2023,12,2,"L8-20",3340
"-0677",09/17/2023,12,3,"L20-30",624
"-0677",09/17/2023,12,4,"L30-50",207
"-0677",09/17/2023,12,5,"L50-79",298
"-0677",09/17/2023,12,6,"L79-120",69
"-0677",09/17/2023,13,1,"L0-8",21
"-0677",09/17/2023,13,2,"L8-20",3601
"-0677",09/17/2023,13,3,"L20-30",646
"-0677",09/17/2023,13,4,"L30-50",160
"-0677",09/17/2023,13,5,"L50-79",285
"-0677",09/17/2023,13,6,"L79-120",79
"-0677",09/17/2023,14,1,"L0-8",18
"-0677",09/17/2023,14,2,"L8-20",3684
"-0677",09/17/2023,14,3,"L20-30",639
"-0677",09/17/2023,14,4,"L30-50",183
"-0677",09/17/2023,14,5,"L50-79",297
"-0677",09/17/2023,14,6,"L79-120",68
"-0677",09/17/2023,15,1,"L0-8",16
"-0677",09/17/2023,15,2,"L8-20",3556
"-0677",09/17/2023,15,3,"L20-30",691
"-0677",09/17/2023,15,4,"L30-50",150
"-0677",09/17/2023,15,5,"L50-79",262
"-0677",09/17/2023,15,6,"L79-120",55
"-0677",09/17/2023,16,1,"L0-8",12
"-0677",09/17/2023,16,2,"L8-20",3527
"-0677",09/17/2023,16,3,"L20-30",626
"-0677",09/17/2023,16,4,"L30-50",157
"-0677",09/17/2023,16,5,"L50-79",251
"-0677",09/17/2023,16,6,"L79-120",76
"-0677",09/17/2023,17,1,"L0-8",12
"-0677",09/17/2023,17,2,"L8-20",2516
"-0677",09/17/2023,17,3,"L20-30",461
"-0677",09/17/2023,17,4,"L30-50",118
"-0677",09/17/2023,17,5,"L50-79",186
"-0677",09/17/2023,17,6,"L79-120",42
"-0677",09/17/2023,18,1,"L0-8",18
"-0677",09/17/2023,18,2,"L8-20",2540
"-0677",09/17/2023,18,3,"L20-30",464
"-0677",09/17/2023,18,4,"L30-50",129
"-0677",09/17/2023,18,5,"L50-79",187
"-0677",09/17/2023,18,6,"L79-120",61
"-0677",09/17/2023,19,1,"L0-8",5
"-0677",09/17/2023,19,2,"L8-20",2084
"-0677",09/17/2023,19,3,"L20-30",368
"-0677",09/17/2023,19,4,"L30-50",92
"-0677",09/17/2023,19,5,"L50-79",222
"-0677",09/17/2023,19,6,"L79-120",53
"-0677",09/17/2023,20,1,"L0-8",6
"-0677",09/17/2023,20,2,"L8-20",1748
"-0677",09/17/2023,20,3,"L20-30",296
"-0677",09/17/2023,20,4,"L30-50",70
"-0677",09/17/2023,20,5,"L50-79",189
"-0677",09/17/2023,20,6,"L79-120",45
"-0677",09/17/2023,21,1,"L0-8",3
"-0677",09/17/2023,21,2,"L8-20",1101
"-0677",09/17/2023,21,3,"L20-30",180
"-0677",09/17/2023,21,4,"L30-50",31
"-0677",09/17/2023,21,5,"L50-79",160
"-0677",09/17/2023,21,6,"L79-120",37
"-0677",09/17/2023,22,1,"L0-8",1
"-0677",09/17/2023,22,2,"L8-20",714
"-0677",09/17/2023,22,3,"L20-30",83
"-0677",09/17/2023,22,4,"L30-50",28
"-0677",09/17/2023,22,5,"L50-79",133
"-0677",09/17/2023,22,6,"L79-120",29
"-0677",09/17/2023,23,1,"L0-8",3
"-0677",09/17/2023,23,2,"L8-20",637
"-0677",09/17/2023,23,3,"L20-30",60
"-0677",09/17/2023,23,4,"L30-50",15
"-0677",09/17/2023,23,5,"L50-79",115
"-0677",09/17/2023,23,6,"L79-120",31
"-0677",09/18/2023,0,1,"L0-8",1
"-0677",09/18/2023,0,2,"L8-20",282
"-0677",09/18/2023,0,3,"L20-30",36
"-0677",09/18/2023,0,4,"L30-50",10
"-0677",09/18/2023,0,5,"L50-79",90
"-0677",09/18/2023,0,6,"L79-120",32
"-0677",09/18/2023,1,1,"L0-8",2
"-0677",09/18/2023,1,2,"L8-20",142
"-0677",09/18/2023,1,3,"L20-30",23
"-0677",09/18/2023,1,4,"L30-50",10
"-0677",09/18/2023,1,5,"L50-79",76
"-0677",09/18/2023,1,6,"L79-120",36
"-0677",09/18/2023,2,1,"L0-8",0
"-0677",09/18/2023,2,2,"L8-20",78
"-0677",09/18/2023,2,3,"L20-30",13
"-0677",09/18/2023,2,4,"L30-50",6
"-0677",09/18/2023,2,5,"L50-79",66
"-0677",09/18/2023,2,6,"L79-120",29
"-0677",09/18/2023,3,1,"L0-8",0
"-0677",09/18/2023,3,2,"L8-20",69
"-0677",09/18/2023,3,3,"L20-30",18
"-0677",09/18/2023,3,4,"L30-50",13
"-0677",09/18/2023,3,5,"L50-79",62
"-0677",09/18/2023,3,6,"L79-120",28
"-0677",09/18/2023,4,1,"L0-8",0
"-0677",09/18/2023,4,2,"L8-20",220
"-0677",09/18/2023,4,3,"L20-30",63
"-0677",09/18/2023,4,4,"L30-50",20
"-0677",09/18/2023,4,5,"L50-79",107
"-0677",09/18/2023,4,6,"L79-120",40
"-0677",09/18/2023,5,1,"L0-8",1
"-0677",09/18/2023,5,2,"L8-20",723
"-0677",09/18/2023,5,3,"L20-30",210
"-0677",09/18/2023,5,4,"L30-50",37
"-0677",09/18/2023,5,5,"L50-79",120
"-0677",09/18/2023,5,6,"L79-120",40
"-0677",09/18/2023,6,1,"L0-8",3
"-0677",09/18/2023,6,2,"L8-20",2225
"-0677",09/18/2023,6,3,"L20-30",524
"-0677",09/18/2023,6,4,"L30-50",120
"-0677",09/18/2023,6,5,"L50-79",155
"-0677",09/18/2023,6,6,"L79-120",68
"-0677",09/18/2023,7,1,"L0-8",6
"-0677",09/18/2023,7,2,"L8-20",3205
"-0677",09/18/2023,7,3,"L20-30",875
"-0677",09/18/2023,7,4,"L30-50",190
"-0677",09/18/2023,7,5,"L50-79",263
"-0677",09/18/2023,7,6,"L79-120",63
"-0677",09/18/2023,8,1,"L0-8",11
"-0677",09/18/2023,8,2,"L8-20",2558
"-0677",09/18/2023,8,3,"L20-30",761
"-0677",09/18/2023,8,4,"L30-50",246
"-0677",09/18/2023,8,5,"L50-79",190
"-0677",09/18/2023,8,6,"L79-120",60
"-0677",09/18/2023,9,1,"L0-8",4
"-0677",09/18/2023,9,2,"L8-20",2149
"-0677",09/18/2023,9,3,"L20-30",599
"-0677",09/18/2023,9,4,"L30-50",169
"-0677",09/18/2023,9,5,"L50-79",199
"-0677",09/18/2023,9,6,"L79-120",56
"-0677",09/18/2023,10,1,"L0-8",15
"-0677",09/18/2023,10,2,"L8-20",2412
"-0677",09/18/2023,10,3,"L20-30",679
"-0677",09/18/2023,10,4,"L30-50",224
"-0677",09/18/2023,10,5,"L50-79",279
"-0677",09/18/2023,10,6,"L79-120",81
"-0677",09/18/2023,11,1,"L0-8",9
"-0677",09/18/2023,11,2,"L8-20",1794
"-0677",09/18/2023,11,3,"L20-30",513
"-0677",09/18/2023,11,4,"L30-50",173
"-0677",09/18/2023,11,5,"L50-79",184
"-0677",09/18/2023,11,6,"L79-120",72
"-0677",09/18/2023,12,1,"L0-8",11
"-0677",09/18/2023,12,2,"L8-20",1794
"-0677",09/18/2023,12,3,"L20-30",520
"-0677",09/18/2023,12,4,"L30-50",158
"-0677",09/18/2023,12,5,"L50-79",223
"-0677",09/18/2023,12,6,"L79-120",70
"-0677",09/18/2023,13,1,"L0-8",10
"-0677",09/18/2023,13,2,"L8-20",2399
"-0677",09/18/2023,13,3,"L20-30",723
"-0677",09/18/2023,13,4,"L30-50",161
"-0677",09/18/2023,13,5,"L50-79",236
"-0677",09/18/2023,13,6,"L79-120",73
"-0677",09/18/2023,14,1,"L0-8",10
"-0677",09/18/2023,14,2,"L8-20",2766
"-0677",09/18/2023,14,3,"L20-30",815
"-0677",09/18/2023,14,4,"L30-50",201
"-0677",09/18/2023,14,5,"L50-79",241
"-0677",09/18/2023,14,6,"L79-120",54
"-0677",09/18/2023,15,1,"L0-8",10
"-0677",09/18/2023,15,2,"L8-20",3249
"-0677",09/18/2023,15,3,"L20-30",954
"-0677",09/18/2023,15,4,"L30-50",201
"-0677",09/18/2023,15,5,"L50-79",227
"-0677",09/18/2023,15,6,"L79-120",58
"-0677",09/18/2023,16,1,"L0-8",10
"-0677",09/18/2023,16,2,"L8-20",3555
"-0677",09/18/2023,16,3,"L20-30",1067
"-0677",09/18/2023,16,4,"L30-50",183
"-0677",09/18/2023,16,5,"L50-79",219
"-0677",09/18/2023,16,6,"L79-120",88
"-0677",09/18/2023,17,1,"L0-8",21
"-0677",09/18/2023,17,2,"L8-20",3919
"-0677",09/18/2023,17,3,"L20-30",1141
"-0677",09/18/2023,17,4,"L30-50",170
"-0677",09/18/2023,17,5,"L50-79",211
"-0677",09/18/2023,17,6,"L79-120",55
"-0677",09/18/2023,18,1,"L0-8",13
"-0677",09/18/2023,18,2,"L8-20",2618
"-0677",09/18/2023,18,3,"L20-30",661
"-0677",09/18/2023,18,4,"L30-50",91
"-0677",09/18/2023,18,5,"L50-79",180
"-0677",09/18/2023,18,6,"L79-120",60
"-0677",09/18/2023,19,1,"L0-8",7
"-0677",09/18/2023,19,2,"L8-20",1832
"-0677",09/18/2023,19,3,"L20-30",391
"-0677",09/18/2023,19,4,"L30-50",76
"-0677",09/18/2023,19,5,"L50-79",169
"-0677",09/18/2023,19,6,"L79-120",43
"-0677",09/18/2023,20,1,"L0-8",6
"-0677",09/18/2023,20,2,"L8-20",1356
"-0677",09/18/2023,20,3,"L20-30",260
"-0677",09/18/2023,20,4,"L30-50",52
"-0677",09/18/2023,20,5,"L50-79",152
"-0677",09/18/2023,20,6,"L79-120",46
"-0677",09/18/2023,21,1,"L0-8",2
"-0677",09/18/2023,21,2,"L8-20",989
"-0677",09/18/2023,21,3,"L20-30",156
"-0677",09/18/2023,21,4,"L30-50",39
"-0677",09/18/2023,21,5,"L50-79",149
"-0677",09/18/2023,21,6,"L79-120",47
"-0677",09/18/2023,22,1,"L0-8",5
"-0677",09/18/2023,22,2,"L8-20",691
"-0677",09/18/2023,22,3,"L20-30",89
"-0677",09/18/2023,22,4,"L30-50",25
"-0677",09/18/2023,22,5,"L50-79",123
"-0677",09/18/2023,22,6,"L79-120",44
"-0677",09/18/2023,23,1,"L0-8",3
"-0677",09/18/2023,23,2,"L8-20",401
"-0677",09/18/2023,23,3,"L20-30",43
"-0677",09/18/2023,23,4,"L30-50",12
"-0677",09/18/2023,23,5,"L50-79",114
"-0677",09/18/2023,23,6,"L79-120",30
"-0677",09/19/2023,0,1,"L0-8",0
"-0677",09/19/2023,0,2,"L8-20",151
"-0677",09/19/2023,0,3,"L20-30",34
"-0677",09/19/2023,0,4,"L30-50",13
"-0677",09/19/2023,0,5,"L50-79",91
"-0677",09/19/2023,0,6,"L79-120",39
"-0677",09/19/2023,1,1,"L0-8",0
"-0677",09/19/2023,1,2,"L8-20",102
"-0677",09/19/2023,1,3,"L20-30",18
"-0677",09/19/2023,1,4,"L30-50",5
"-0677",09/19/2023,1,5,"L50-79",77
"-0677",09/19/2023,1,6,"L79-120",31
"-0677",09/19/2023,2,1,"L0-8",1
"-0677",09/19/2023,2,2,"L8-20",55
"-0677",09/19/2023,2,3,"L20-30",13
"-0677",09/19/2023,2,4,"L30-50",10
"-0677",09/19/2023,2,5,"L50-79",67
"-0677",09/19/2023,2,6,"L79-120",31
"-0677",09/19/2023,3,1,"L0-8",0
"-0677",09/19/2023,3,2,"L8-20",71
"-0677",09/19/2023,3,3,"L20-30",23
"-0677",09/19/2023,3,4,"L30-50",11
"-0677",09/19/2023,3,5,"L50-79",107
"-0677",09/19/2023,3,6,"L79-120",41
"-0677",09/19/2023,4,1,"L0-8",0
"-0677",09/19/2023,4,2,"L8-20",170
"-0677",09/19/2023,4,3,"L20-30",61
"-0677",09/19/2023,4,4,"L30-50",15
"-0677",09/19/2023,4,5,"L50-79",128
"-0677",09/19/2023,4,6,"L79-120",48
"-0677",09/19/2023,5,1,"L0-8",2
"-0677",09/19/2023,5,2,"L8-20",733
"-0677",09/19/2023,5,3,"L20-30",174
"-0677",09/19/2023,5,4,"L30-50",52
"-0677",09/19/2023,5,5,"L50-79",144
"-0677",09/19/2023,5,6,"L79-120",55
"-0677",09/19/2023,6,1,"L0-8",2
"-0677",09/19/2023,6,2,"L8-20",2292
"-0677",09/19/2023,6,3,"L20-30",600
"-0677",09/19/2023,6,4,"L30-50",103
"-0677",09/19/2023,6,5,"L50-79",165
"-0677",09/19/2023,6,6,"L79-120",49
"-0677",09/19/2023,7,1,"L0-8",13
"-0677",09/19/2023,7,2,"L8-20",3437
"-0677",09/19/2023,7,3,"L20-30",890
"-0677",09/19/2023,7,4,"L30-50",215
"-0677",09/19/2023,7,5,"L50-79",194
"-0677",09/19/2023,7,6,"L79-120",70
"-0677",09/19/2023,8,1,"L0-8",14
"-0677",09/19/2023,8,2,"L8-20",3643
"-0677",09/19/2023,8,3,"L20-30",1024
"-0677",09/19/2023,8,4,"L30-50",289
"-0677",09/19/2023,8,5,"L50-79",209
"-0677",09/19/2023,8,6,"L79-120",85
"-0677",09/19/2023,9,1,"L0-8",18
"-0677",09/19/2023,9,2,"L8-20",2833
"-0677",09/19/2023,9,3,"L20-30",832
"-0677",09/19/2023,9,4,"L30-50",239
"-0677",09/19/2023,9,5,"L50-79",256
"-0677",09/19/2023,9,6,"L79-120",84
"-0677",09/19/2023,10,1,"L0-8",13
"-0677",09/19/2023,10,2,"L8-20",2319
"-0677",09/19/2023,10,3,"L20-30",691
"-0677",09/19/2023,10,4,"L30-50",210
"-0677",09/19/2023,10,5,"L50-79",286
"-0677",09/19/2023,10,6,"L79-120",88
"-0677",09/19/2023,11,1,"L0-8",13
"-0677",09/19/2023,11,2,"L8-20",2326
"-0677",09/19/2023,11,3,"L20-30",658
"-0677",09/19/2023,11,4,"L30-50",229
"-0677",09/19/2023,11,5,"L50-79",284
"-0677",09/19/2023,11,6,"L79-120",96
"-0677",09/19/2023,12,1,"L0-8",11
"-0677",09/19/2023,12,2,"L8-20",2256
"-0677",09/19/2023,12,3,"L20-30",655
"-0677",09/19/2023,12,4,"L30-50",214
"-0677",09/19/2023,12,5,"L50-79",279
"-0677",09/19/2023,12,6,"L79-120",103
"-0677",09/19/2023,13,1,"L0-8",9
"-0677",09/19/2023,13,2,"L8-20",2444
"-0677",09/19/2023,13,3,"L20-30",755
"-0677",09/19/2023,13,4,"L30-50",221
"-0677",09/19/2023,13,5,"L50-79",294
"-0677",09/19/2023,13,6,"L79-120",95
"-0677",09/19/2023,14,1,"L0-8",11
"-0677",09/19/2023,14,2,"L8-20",2750
"-0677",09/19/2023,14,3,"L20-30",731
"-0677",09/19/2023,14,4,"L30-50",209
"-0677",09/19/2023,14,5,"L50-79",302
"-0677",09/19/2023,14,6,"L79-120",75
"-0677",09/19/2023,15,1,"L0-8",17
"-0677",09/19/2023,15,2,"L8-20",3259
"-0677",09/19/2023,15,3,"L20-30",1038
"-0677",09/19/2023,15,4,"L30-50",234
"-0677",09/19/2023,15,5,"L50-79",270
"-0677",09/19/2023,15,6,"L79-120",74
"-0677",09/19/2023,16,1,"L0-8",29
